interval_from,interval_to,CB_min,CB_max,CB_mean,CB_stDev,Gray_B0_sampleCount,Gray_B0_noDataCount,Gray_B0_percentiles_50.0
2025-02-03,2025-02-04,0.3019999861717224,0.38199999928474426,0.3436895433064834,0.014949011525776811,65536,0,0.3449999988079071
2025-02-04,2025-02-05,0.2939999997615814,0.3720000088214874,0.3349538420793634,0.014581762694984632,65536,0,0.335999995470047
2025-02-05,2025-02-06,0.28700000047683716,0.3619999885559082,0.3267035372709855,0.014244799799476798,65536,0,0.328000009059906
2025-02-06,2025-02-07,0.2770000100135803,0.35100001096725464,0.31619106951848186,0.013876022537320482,65536,0,0.31700000166893005
2025-02-07,2025-02-08,0.2720000147819519,0.3440000116825104,0.3102446605425895,0.01375046792199174,65536,0,0.3100000023841858
2025-02-08,2025-02-09,0.24500000476837158,0.33000001311302185,0.28806120326135104,0.016256034251349527,65536,0,0.28999999165534973
2025-02-09,2025-02-10,0.22300000488758087,0.3100000023841858,0.26739248737749116,0.01738166002742805,65536,0,0.26899999380111694
2025-02-10,2025-02-11,0.20600000023841858,0.2879999876022339,0.24783279374469153,0.016526739024646197,65536,0,0.24899999797344208
2025-02-11,2025-02-12,0.1899999976158142,0.2669999897480011,0.22913523713555062,0.015754653632385887,65536,0,0.23000000417232513
2025-02-12,2025-02-13,0.17399999499320984,0.24799999594688416,0.211441572439527,0.015333542595577173,65536,0,0.21299999952316284
2025-02-13,2025-02-14,0.17299999296665192,0.24899999797344208,0.21107763553322645,0.016301315766824784,65536,0,0.21299999952316284
2025-02-14,2025-02-15,0.17100000381469727,0.25,0.2105500482653024,0.017342429249448395,65536,0,0.210999995470047
2025-02-15,2025-02-16,0.16899999976158142,0.25099998712539673,0.2099750365321122,0.01832878028043977,65536,0,0.210999995470047
2025-02-16,2025-02-17,0.1679999977350235,0.25099998712539673,0.20938159079150928,0.019081383118229496,65536,0,0.210999995470047
2025-02-17,2025-02-18,0.16699999570846558,0.25099998712539673,0.20868768230252657,0.019325931305541045,65536,0,0.20999999344348907
2025-02-18,2025-02-19,0.16699999570846558,0.24899999797344208,0.20806820588040892,0.018939292445113103,65536,0,0.20900000631809235
2025-02-19,2025-02-20,0.16699999570846558,0.24799999594688416,0.20731793220943376,0.018113101126410923,65536,0,0.20800000429153442
2025-02-20,2025-02-21,0.1550000011920929,0.23800000548362732,0.19842054831337905,0.02127059118083548,65536,0,0.2070000022649765
2025-02-21,2025-02-22,0.14399999380111694,0.2290000021457672,0.18925547777530646,0.021597148907686648,65536,0,0.19599999487400055
2025-02-22,2025-02-23,0.13600000739097595,0.21799999475479126,0.17975404319281427,0.020734417686032635,65536,0,0.1860000044107437
2025-02-23,2025-02-24,0.13199999928474426,0.21400000154972076,0.17006530772459805,0.018323242216480597,65536,0,0.16500000655651093
2025-02-24,2025-02-25,0.12300000339746475,0.20000000298023224,0.1590176391486013,0.017063031673273554,65536,0,0.1550000011920929
2025-02-25,2025-02-26,0.11900000274181366,0.17800000309944153,0.15854188514595063,0.012418591130303495,65536,0,0.16200000047683716
2025-02-26,2025-02-27,0.11800000071525574,0.17599999904632568,0.15747984340919055,0.01227015322644234,65536,0,0.1599999964237213
2025-02-27,2025-02-28,0.10999999940395355,0.18199999630451202,0.15661479156483446,0.013799334520494321,65536,0,0.1589999943971634
2025-02-28,2025-03-01,0.11999999731779099,0.17800000309944153,0.156583939162262,0.012777001379561632,65536,0,0.1589999943971634
2025-03-01,2025-03-02,0.11400000005960464,0.1860000044107437,0.15837937964431362,0.01371904261195054,65536,0,0.1589999943971634
2025-03-02,2025-03-03,0.11400000005960464,0.1860000044107437,0.1588760380474251,0.01370412078870655,65536,0,0.1589999943971634
2025-03-03,2025-03-04,0.11400000005960464,0.20000000298023224,0.1587424321572816,0.015302121294715518,65536,0,0.15800000727176666
2025-03-04,2025-03-05,0.1120000034570694,0.20600000023841858,0.16096667532667733,0.016997340412670935,65536,0,0.16099999845027924
2025-03-05,2025-03-06,0.11699999868869781,0.20900000631809235,0.16467176912806353,0.016274893756719384,65536,0,0.16500000655651093
2025-03-06,2025-03-07,0.11999999731779099,0.1889999955892563,0.16641871612671166,0.015361641107256881,65536,0,0.1679999977350235
2025-03-07,2025-03-08,0.12099999934434891,0.1940000057220459,0.16996241778190208,0.014068417886714235,65536,0,0.1720000058412552
2025-03-08,2025-03-09,0.1289999932050705,0.20499999821186066,0.17951904295091525,0.014927234249779727,65536,0,0.18299999833106995
2025-03-09,2025-03-10,0.12999999523162842,0.20999999344348907,0.18340773032014016,0.015583458439083809,65536,0,0.1850000023841858
2025-03-10,2025-03-11,0.12800000607967377,0.21799999475479126,0.18699963366225172,0.017115815943697873,65536,0,0.1899999976158142
2025-03-11,2025-03-12,0.13300000131130219,0.2329999953508377,0.193215316165831,0.01865188252278194,65536,0,0.19699999690055847
2025-03-12,2025-03-13,0.13600000739097595,0.23800000548362732,0.19769345060649163,0.018914424935798074,65536,0,0.20100000500679016
2025-03-13,2025-03-14,0.14900000393390656,0.23399999737739563,0.19827445903502108,0.01698111533289105,65536,0,0.19900000095367432
2025-03-14,2025-03-15,0.15399999916553497,0.23999999463558197,0.20387910397948877,0.017284339537280077,65536,0,0.20399999618530273
2025-03-15,2025-03-16,0.1589999943971634,0.2460000067949295,0.20976690780003193,0.017721389748831168,65536,0,0.210999995470047
2025-03-16,2025-03-17,0.16699999570846558,0.2720000147819519,0.2285863949923609,0.022350686765459364,65536,0,0.22699999809265137
2025-03-17,2025-03-18,0.16500000655651093,0.289000004529953,0.24447570812276317,0.029278058970580383,65536,0,0.24699999392032623
2025-03-18,2025-03-19,0.17399999499320984,0.3050000071525574,0.2573680275195315,0.030789617152955872,65536,0,0.25999999046325684
2025-03-19,2025-03-20,0.210999995470047,0.3050000071525574,0.26808689683457987,0.022154090056861156,65536,0,0.2639999985694885
2025-03-20,2025-03-21,0.20999999344348907,0.3269999921321869,0.2836944729635907,0.027504794819719958,65536,0,0.28299999237060547
2025-03-21,2025-03-22,0.20999999344348907,0.32600000500679016,0.2830065745135952,0.027318261975141915,65536,0,0.28200000524520874
2025-03-22,2025-03-23,0.21699999272823334,0.3269999921321869,0.2877590340415256,0.025715808371085235,65536,0,0.28299999237060547
2025-03-23,2025-03-24,0.22100000083446503,0.3319999873638153,0.29304051353233695,0.025664372848835066,65536,0,0.2879999876022339
2025-03-24,2025-03-25,0.22499999403953552,0.335999995470047,0.2969334718029561,0.025340517013762165,65536,0,0.2930000126361847
2025-03-25,2025-03-26,0.24699999392032623,0.33799999952316284,0.30513594070430167,0.021894385496863223,65536,0,0.30300000309944153
2025-03-26,2025-03-27,0.22599999606609344,0.3569999933242798,0.3182252034869181,0.027573405866047753,65536,0,0.31700000166893005
2025-03-27,2025-03-28,0.23399999737739563,0.36500000953674316,0.3274493394771954,0.027280079647331132,65536,0,0.32899999618530273
2025-03-28,2025-03-29,0.2720000147819519,0.4129999876022339,0.3601061706531214,0.03357326629575698,65536,0,0.35100001096725464
2025-03-29,2025-03-30,0.3050000071525574,0.4480000138282776,0.39665420579012617,0.033064745895231853,65536,0,0.38999998569488525
2025-03-30,2025-03-31,0.3310000002384186,0.4860000014305115,0.429813429994283,0.03589364630029249,65536,0,0.4230000078678131
2025-03-31,2025-04-01,0.35600000619888306,0.5220000147819519,0.4619421074489773,0.03851328293163469,65536,0,0.45399999618530273
2025-04-01,2025-04-02,0.3799999952316284,0.5590000152587891,0.49416815168251405,0.041270638467550705,65536,0,0.4860000014305115
2025-04-02,2025-04-03,0.38600000739097595,0.5669999718666077,0.501115112616851,0.041888604320214975,65536,0,0.49300000071525574
2025-04-03,2025-04-04,0.38999998569488525,0.5730000138282776,0.5066491688176068,0.042303423616524664,65536,0,0.49799999594688416
2025-04-04,2025-04-05,0.3930000066757202,0.5770000219345093,0.5104731895744465,0.042582494963251415,65536,0,0.5019999742507935
2025-04-05,2025-04-06,0.3959999978542328,0.5809999704360962,0.5140285056963824,0.042886208061469526,65536,0,0.5049999952316284
2025-04-06,2025-04-07,0.39800000190734863,0.5849999785423279,0.5172426465460354,0.04317541590109611,65536,0,0.5090000033378601
2025-04-07,2025-04-08,0.4339999854564667,0.5619999766349792,0.5205762499986062,0.02832144245384592,65536,0,0.5130000114440918
2025-04-08,2025-04-09,0.45399999618530273,0.5630000233650208,0.5267281514752552,0.025469121087007936,65536,0,0.5199999809265137
2025-04-09,2025-04-10,0.46799999475479126,0.6029999852180481,0.5545130011792044,0.034905828868823104,65536,0,0.5429999828338623
2025-04-10,2025-04-11,0.46799999475479126,0.6240000128746033,0.5870820751279072,0.03026998025546593,65536,0,0.5879999995231628
2025-04-11,2025-04-12,0.49300000071525574,0.6570000052452087,0.6179609203477411,0.031838122095932474,65536,0,0.6190000176429749
2025-04-12,2025-04-13,0.5600000023841858,0.6809999942779541,0.6424504537708322,0.02594330671713218,65536,0,0.6389999985694885
2025-04-13,2025-04-14,0.5849999785423279,0.7110000252723694,0.6704496588417858,0.02700974410042007,65536,0,0.6669999957084656
2025-04-14,2025-04-15,0.5910000205039978,0.7179999947547913,0.6775011895797391,0.027029399056546343,65536,0,0.6740000247955322
2025-04-15,2025-04-16,0.5820000171661377,0.7229999899864197,0.6838347124030403,0.02709512766905483,65536,0,0.6819999814033508
2025-04-16,2025-04-17,0.5950000286102295,0.7369999885559082,0.6789339768756677,0.03234357069139974,65536,0,0.6819999814033508
2025-04-17,2025-04-18,0.5759999752044678,0.7459999918937683,0.6771480414654393,0.04418911022109253,65536,0,0.6850000023841858
2025-04-18,2025-04-19,0.5759999752044678,0.7429999709129333,0.6761106411486276,0.04376645218091528,65536,0,0.6830000281333923
2025-04-19,2025-04-20,0.5759999752044678,0.7400000095367432,0.6748853135095484,0.04322709524736039,65536,0,0.6819999814033508
2025-04-20,2025-04-21,0.574999988079071,0.7369999885559082,0.673499874541445,0.042804080077781845,65536,0,0.6819999814033508
2025-04-21,2025-04-22,0.5709999799728394,0.7409999966621399,0.6634495974194611,0.04460506932257981,65536,0,0.6639999747276306
2025-04-22,2025-04-23,0.5709999799728394,0.7059999704360962,0.6484033042706949,0.03788266134528861,65536,0,0.6420000195503235
2025-04-23,2025-04-24,0.5569999814033508,0.6890000104904175,0.633062650926147,0.0369996941517429,65536,0,0.6269999742507935
2025-04-24,2025-04-25,0.5419999957084656,0.6710000038146973,0.616269977877896,0.0359872203758314,65536,0,0.6100000143051147
2025-04-25,2025-04-26,0.5260000228881836,0.6510000228881836,0.598127258455852,0.03500931897349206,65536,0,0.5920000076293945
2025-04-26,2025-04-27,0.5249999761581421,0.6489999890327454,0.5961474267842254,0.034818963366061155,65536,0,0.5899999737739563
2025-04-27,2025-04-28,0.5220000147819519,0.6449999809265137,0.5926483761513793,0.03464771002709302,65536,0,0.5870000123977661
2025-04-28,2025-04-29,0.546999990940094,0.621999979019165,0.5876639092293795,0.01846292796834731,65536,0,0.5860000252723694
2025-04-29,2025-04-30,0.5419999957084656,0.6150000095367432,0.5827720944762378,0.017910049398013998,65536,0,0.5809999704360962
2025-04-30,2025-05-01,0.5379999876022339,0.609000027179718,0.5779660338685046,0.017336505458578764,65536,0,0.5759999752044678
2025-05-01,2025-05-02,0.5350000262260437,0.6039999723434448,0.5736146121153036,0.01679964111120691,65536,0,0.5720000267028809
2025-05-02,2025-05-03,0.5320000052452087,0.5979999899864197,0.5694970405611436,0.01616463290853145,65536,0,0.5690000057220459
2025-05-03,2025-05-04,0.5080000162124634,0.6000000238418579,0.5520003343644927,0.022861226434754328,65536,0,0.5509999990463257
2025-05-04,2025-05-05,0.5019999742507935,0.5860000252723694,0.5356651768725068,0.019235853092506004,65536,0,0.531000018119812
2025-05-05,2025-05-06,0.4869999885559082,0.5680000185966492,0.5197365260041825,0.018636369668523313,65536,0,0.5149999856948853
2025-05-06,2025-05-07,0.47200000286102295,0.550000011920929,0.5033821440661137,0.01795642297381238,65536,0,0.49900001287460327
2025-05-07,2025-05-08,0.4560000002384186,0.5320000052452087,0.4865572366820758,0.017371432094238526,65536,0,0.4819999933242798
