interval_from,interval_to,LST_min_K,LST_max_K,LST_mean_K,LST_stDev_K,Gray_B0_sampleCount,Gray_B0_noDataCount,Gray_B0_percentiles_50.0
2025-04-16,2025-04-17,298.6700134277344,301.1300048828125,299.13242650032083,0.7113834366792651,65536,0,298.9700012207031
2025-04-17,2025-04-18,304.1700134277344,307.3399963378906,304.7552037239032,0.9191696814657973,65536,0,304.5400085449219
2025-04-18,2025-04-19,298.1600036621094,300.5799865722656,298.61160886287587,0.7005681396122898,65536,0,298.45001220703125
2025-04-19,2025-04-20,282.6199951171875,283.19000244140625,282.733913183211,0.16335938159758814,65536,0,282.70001220703125
2025-04-20,2025-04-21,289.67999267578125,291.0899963378906,289.96312594413564,0.40381866797422517,65536,0,289.8800048828125
2025-04-21,2025-04-22,296.20001220703125,298.3900146484375,296.6071084737756,0.6343584115613619,65536,0,296.4599914550781
2025-04-23,2025-04-24,301.07000732421875,303.92999267578125,301.6148400306709,0.8254188996645065,65536,0,301.42999267578125
2025-04-25,2025-04-26,299.3599853515625,302.0199890136719,299.87008118629456,0.7669535210777922,65536,0,299.70001220703125
2025-04-26,2025-04-27,292.1300048828125,293.8500061035156,292.4534760713575,0.4973563757567195,65536,0,292.3399963378906
2025-04-27,2025-04-28,291.239990234375,292.8800048828125,291.54828095436113,0.47425887903364183,65536,0,291.44000244140625
2025-04-28,2025-04-29,304.05999755859375,307.3800048828125,304.68738353252456,0.9593303901945729,65536,0,304.4700012207031
2025-04-29,2025-04-30,286.9700012207031,288.07000732421875,287.18053853511907,0.31725259128932404,65536,0,287.1099853515625
2025-04-30,2025-05-01,294.489990234375,296.5199890136719,294.873154163362,0.5866783633993985,65536,0,294.739990234375
2025-05-02,2025-05-03,295.8900146484375,298.1499938964844,296.3176678419076,0.6528989556702818,65536,0,296.1700134277344
2025-05-03,2025-05-04,289.5299987792969,290.9800109863281,289.81105637550246,0.41742018773795875,65536,0,289.7200012207031
2025-05-04,2025-05-05,294.92999267578125,297.07000732421875,295.3316411972023,0.6189932617835477,65536,0,295.19000244140625
2025-05-05,2025-05-06,295.1400146484375,297.30999755859375,295.55137288570194,0.6267333805337953,65536,0,295.4100036621094
2025-05-06,2025-05-07,299.3699951171875,302.1400146484375,299.89855587482066,0.7992600513151463,65536,0,299.7200012207031
2025-05-07,2025-05-08,296.6000061035156,298.9800109863281,297.0601222515077,0.6854034578196447,65536,0,296.9100036621094
