Experiment,Date,season,Plot,Strip,MeanHeight(mm),Biomass(kg/ha),SAVI_mean,EVI_mean,NDVI_mean,MSAVI_mean,GNDVI_mean,NDRE_mean,CLRE_mean,SRre_mean,Cum_21D_Precip_in,Cum_21D_GDD,Avg_21D_SWB_in,Avg_21D_SWB_frac,Cum_21D_ETo_in,Avg_21D_Temp_C,Growth_rt_21D,GR_SWB_21D
TB_2025,5/28/2025,Spring,14.4,19,58,1197,0.49,0.51,0.63,0.48,0.61,0.40,1.33,2.33,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,14.4,20,80,1322,0.51,0.54,0.66,0.52,0.65,0.45,1.63,2.63,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,14.4,21,86,1411,0.51,0.54,0.67,0.52,0.65,0.46,1.69,2.69,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,14.4,22,77,1248,0.50,0.52,0.64,0.50,0.63,0.42,1.46,2.46,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.1,1,154,1991,0.53,0.56,0.66,0.53,0.66,0.44,1.60,2.60,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.1,2,176,1829,0.50,0.53,0.64,0.50,0.62,0.43,1.52,2.52,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.1,3,156,1802,0.50,0.53,0.64,0.50,0.62,0.43,1.52,2.52,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.1,4,129,2060,0.53,0.56,0.66,0.53,0.66,0.44,1.60,2.60,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.1,5,123,1664,0.54,0.57,0.67,0.54,0.67,0.44,1.56,2.56,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.1,6,144,1783,0.50,0.53,0.63,0.50,0.63,0.44,1.55,2.55,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.1,7,133,1874,0.51,0.54,0.63,0.51,0.64,0.43,1.51,2.51,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.1,8,145,1631,0.54,0.57,0.67,0.54,0.66,0.45,1.62,2.62,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.1,9,157,1749,0.54,0.57,0.67,0.54,0.66,0.45,1.62,2.62,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.1,10,139,1673,0.51,0.54,0.63,0.51,0.64,0.43,1.51,2.51,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.1,11,154,1880,0.51,0.54,0.64,0.51,0.63,0.42,1.43,2.43,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.1,12,158,1940,0.53,0.55,0.66,0.53,0.65,0.47,1.78,2.78,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.1,13,162,1800,0.53,0.55,0.66,0.53,0.65,0.47,1.78,2.78,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.1,14,147,1803,0.51,0.54,0.64,0.51,0.63,0.42,1.43,2.43,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.1,15,135,1622,0.49,0.51,0.61,0.49,0.61,0.40,1.31,2.31,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.1,16,169,1717,0.51,0.53,0.64,0.51,0.64,0.46,1.73,2.73,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.1,17,152,1802,0.49,0.51,0.60,0.48,0.62,0.42,1.47,2.47,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.1,18,145,1863,0.47,0.49,0.59,0.47,0.59,0.37,1.19,2.19,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.1,19,159,2013,0.47,0.49,0.59,0.47,0.59,0.37,1.19,2.19,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.1,20,158,1839,0.49,0.51,0.60,0.48,0.62,0.42,1.47,2.47,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.1,21,150,2053,0.45,0.47,0.55,0.45,0.58,0.36,1.13,2.13,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.1,22,156,2288,0.45,0.46,0.55,0.44,0.57,0.36,1.10,2.10,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.2,1,143,1936,0.53,0.57,0.69,0.54,0.64,0.44,1.56,2.56,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.2,2,142,1744,0.52,0.55,0.67,0.52,0.65,0.44,1.58,2.58,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.2,3,134,1583,0.54,0.57,0.70,0.54,0.67,0.46,1.70,2.70,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.2,4,153,1807,0.54,0.58,0.71,0.55,0.66,0.45,1.65,2.65,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.2,5,97,1724,0.55,0.58,0.72,0.56,0.67,0.47,1.77,2.77,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.2,6,98,1532,0.55,0.58,0.71,0.56,0.67,0.47,1.77,2.77,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.2,7,138,1574,0.55,0.58,0.71,0.56,0.67,0.47,1.77,2.77,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.2,8,133,1527,0.55,0.58,0.72,0.56,0.67,0.47,1.77,2.77,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.2,9,135,1639,0.55,0.58,0.73,0.56,0.67,0.48,1.87,2.87,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.2,10,146,1548,0.55,0.58,0.72,0.56,0.67,0.48,1.83,2.83,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.2,11,115,1495,0.55,0.58,0.72,0.56,0.67,0.48,1.83,2.83,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.2,12,140,1667,0.55,0.58,0.73,0.56,0.67,0.48,1.87,2.87,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.2,13,120,1660,0.55,0.57,0.72,0.56,0.66,0.48,1.85,2.85,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.2,14,120,1455,0.55,0.58,0.72,0.56,0.67,0.47,1.80,2.80,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.2,15,110,1513,0.55,0.58,0.72,0.56,0.67,0.46,1.72,2.72,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.2,16,142,1574,0.54,0.57,0.72,0.55,0.66,0.49,1.93,2.93,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.2,17,136,1583,0.54,0.57,0.72,0.55,0.66,0.49,1.93,2.93,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.2,18,143,1779,0.55,0.58,0.72,0.56,0.67,0.46,1.72,2.72,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.2,19,128,1713,0.53,0.57,0.71,0.54,0.66,0.46,1.69,2.69,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.2,20,137,1586,0.54,0.56,0.71,0.54,0.66,0.49,1.94,2.94,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.2,21,110,1655,0.54,0.56,0.71,0.54,0.66,0.49,1.94,2.94,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.2,22,148,2007,0.53,0.57,0.71,0.54,0.66,0.46,1.69,2.69,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.3,1,144,1893,0.52,0.54,0.65,0.52,0.63,0.44,1.58,2.58,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.3,2,149,1735,0.54,0.57,0.68,0.54,0.66,0.46,1.69,2.69,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.3,3,132,1814,0.54,0.57,0.68,0.54,0.66,0.46,1.69,2.69,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.3,4,177,1798,0.52,0.54,0.65,0.52,0.63,0.44,1.58,2.58,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.3,5,136,1624,0.52,0.55,0.66,0.53,0.65,0.45,1.62,2.62,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.3,6,146,1867,0.54,0.57,0.69,0.55,0.66,0.45,1.61,2.61,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.3,7,160,1709,0.54,0.57,0.69,0.55,0.66,0.45,1.61,2.61,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.3,8,161,1804,0.52,0.55,0.66,0.53,0.65,0.45,1.62,2.62,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.3,9,143,1792,0.52,0.55,0.66,0.53,0.65,0.45,1.63,2.63,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.3,10,165,1775,0.54,0.58,0.70,0.55,0.66,0.45,1.66,2.66,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.3,11,179,2012,0.54,0.57,0.70,0.55,0.66,0.47,1.77,2.77,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.3,12,165,1929,0.52,0.54,0.66,0.52,0.65,0.45,1.61,2.61,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.3,13,160,2120,0.52,0.54,0.66,0.52,0.65,0.45,1.61,2.61,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.3,14,156,1909,0.54,0.57,0.70,0.55,0.66,0.47,1.77,2.77,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.3,15,141,1814,0.54,0.57,0.69,0.54,0.65,0.45,1.67,2.67,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.3,16,148,1792,0.51,0.53,0.64,0.51,0.64,0.43,1.52,2.52,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.3,17,117,1771,0.51,0.53,0.64,0.51,0.64,0.43,1.52,2.52,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.3,18,142,1700,0.54,0.57,0.69,0.54,0.65,0.45,1.67,2.67,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.3,19,175,1622,0.51,0.53,0.65,0.51,0.63,0.42,1.44,2.44,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.3,20,167,1866,0.50,0.53,0.63,0.50,0.62,0.42,1.45,2.45,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.3,21,169,2052,0.48,0.50,0.59,0.47,0.61,0.40,1.33,2.33,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.3,22,141,1820,0.48,0.50,0.61,0.48,0.61,0.39,1.30,2.30,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.4,1,185,1849,0.45,0.46,0.55,0.44,0.58,0.37,1.17,2.17,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.4,2,149,1980,0.47,0.50,0.58,0.46,0.60,0.38,1.23,2.23,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.4,3,152,1984,0.49,0.51,0.61,0.49,0.62,0.41,1.39,2.39,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.4,4,134,1758,0.48,0.49,0.60,0.47,0.61,0.40,1.33,2.33,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.4,5,149,1739,0.48,0.49,0.60,0.47,0.61,0.40,1.33,2.33,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.4,6,124,1618,0.49,0.51,0.61,0.49,0.62,0.41,1.39,2.39,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.4,7,133,1650,0.51,0.53,0.65,0.51,0.63,0.44,1.56,2.56,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.4,8,140,1635,0.50,0.52,0.64,0.50,0.62,0.41,1.41,2.41,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.4,9,143,1577,0.51,0.54,0.66,0.51,0.63,0.43,1.52,2.52,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.4,10,174,1821,0.52,0.54,0.67,0.52,0.63,0.45,1.61,2.61,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.4,11,149,1870,0.52,0.54,0.67,0.52,0.63,0.45,1.61,2.61,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.4,13,136,1274,0.51,0.54,0.66,0.51,0.64,0.44,1.54,2.54,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.4,14,127,1389,0.52,0.55,0.67,0.52,0.64,0.44,1.59,2.59,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.4,15,147,1517,0.52,0.55,0.67,0.52,0.64,0.44,1.59,2.59,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.4,16,139,1115,0.51,0.54,0.66,0.51,0.64,0.44,1.54,2.54,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.4,17,169,1336,0.51,0.54,0.66,0.51,0.64,0.43,1.53,2.53,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.4,18,158,1631,0.52,0.55,0.67,0.53,0.65,0.45,1.62,2.62,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.4,19,147,1397,0.53,0.56,0.68,0.53,0.65,0.45,1.61,2.61,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.4,21,141,1099,0.51,0.54,0.66,0.51,0.65,0.44,1.56,2.56,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,5/28/2025,Spring,28.4,22,145,1667,0.53,0.56,0.68,0.53,0.65,0.45,1.61,2.61,1.52,674,1.63,0.34,3.84,18,0.96,0.32
TB_2025,6/24/2025,Summer,14.1,1,138,2128,0.57,0.62,0.75,0.59,0.69,0.51,2.10,3.10,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.1,2,118,2174,0.56,0.60,0.74,0.57,0.68,0.51,2.06,3.06,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.1,3,155,2136,0.58,0.62,0.76,0.60,0.70,0.53,2.24,3.24,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.1,4,133,2243,0.58,0.64,0.77,0.61,0.71,0.52,2.16,3.16,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.1,5,94,1477,0.59,0.63,0.78,0.61,0.72,0.53,2.23,3.23,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.1,6,101,1329,0.58,0.62,0.77,0.60,0.71,0.53,2.23,3.23,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.1,7,150,2093,0.59,0.63,0.78,0.62,0.72,0.53,2.29,3.29,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.1,8,135,2072,0.59,0.64,0.78,0.61,0.72,0.53,2.27,3.27,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.1,9,157,2081,0.60,0.65,0.80,0.63,0.72,0.54,2.33,3.33,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.1,10,135,1910,0.61,0.67,0.81,0.65,0.74,0.55,2.49,3.49,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.1,11,135,2350,0.61,0.67,0.81,0.65,0.73,0.54,2.36,3.36,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.1,12,128,1890,0.61,0.66,0.80,0.64,0.72,0.55,2.41,3.41,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.2,1,80,1361,0.60,0.66,0.79,0.63,0.72,0.56,2.52,3.52,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.2,2,122,1769,0.61,0.66,0.79,0.64,0.73,0.55,2.45,3.45,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.2,3,147,2027,0.60,0.65,0.79,0.63,0.73,0.54,2.32,3.32,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.2,4,81,1294,0.59,0.65,0.79,0.62,0.71,0.54,2.32,3.32,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.2,5,92,1356,0.57,0.61,0.78,0.59,0.70,0.51,2.05,3.05,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.2,6,83,1463,0.58,0.63,0.78,0.61,0.70,0.51,2.06,3.06,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.2,7,88,1397,0.57,0.61,0.77,0.59,0.69,0.50,1.98,2.98,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.2,8,81,1231,0.56,0.60,0.77,0.58,0.69,0.50,1.99,2.99,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.2,9,79,1356,0.57,0.61,0.77,0.58,0.69,0.50,1.97,2.97,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.2,10,93,1443,0.56,0.59,0.76,0.57,0.68,0.49,1.94,2.94,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.2,11,96,1356,0.55,0.59,0.75,0.56,0.68,0.49,1.89,2.89,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.2,12,93,1342,0.56,0.60,0.76,0.57,0.68,0.49,1.92,2.92,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.3,1,174,2648,0.60,0.66,0.79,0.63,0.73,0.53,2.23,3.23,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.3,2,129,1985,0.58,0.63,0.78,0.60,0.71,0.53,2.23,3.23,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.3,3,96,1814,0.59,0.64,0.79,0.61,0.71,0.52,2.18,3.18,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.3,4,153,2256,0.62,0.67,0.81,0.65,0.74,0.55,2.47,3.47,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.3,5,178,2335,0.62,0.67,0.82,0.66,0.74,0.58,2.77,3.77,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.3,6,138,2199,0.59,0.64,0.80,0.62,0.71,0.52,2.21,3.21,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.3,7,106,1841,0.59,0.64,0.80,0.62,0.72,0.53,2.28,3.28,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.3,8,137,2007,0.62,0.67,0.82,0.66,0.75,0.57,2.70,3.70,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.3,9,132,2084,0.63,0.69,0.83,0.67,0.74,0.56,2.58,3.58,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.3,10,110,1842,0.60,0.66,0.80,0.63,0.73,0.54,2.32,3.32,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.3,11,96,1519,0.61,0.66,0.80,0.64,0.72,0.54,2.33,3.33,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.3,12,124,1905,0.63,0.70,0.83,0.67,0.74,0.55,2.49,3.49,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.4,1,133,1819,0.60,0.66,0.80,0.63,0.72,0.55,2.46,3.46,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.4,2,150,2072,0.62,0.67,0.81,0.65,0.74,0.57,2.70,3.70,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.4,3,164,2081,0.61,0.66,0.81,0.64,0.73,0.58,2.74,3.74,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.4,4,136,1880,0.60,0.65,0.80,0.63,0.72,0.54,2.36,3.36,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.4,5,135,2037,0.61,0.67,0.81,0.64,0.72,0.53,2.23,3.23,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.4,6,154,2236,0.61,0.66,0.81,0.64,0.73,0.57,2.65,3.65,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.4,7,116,1855,0.60,0.66,0.81,0.64,0.72,0.55,2.45,3.45,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.4,8,164,2195,0.60,0.65,0.80,0.64,0.72,0.54,2.31,3.31,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.4,9,153,2109,0.60,0.66,0.80,0.63,0.72,0.54,2.37,3.37,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.4,10,162,2238,0.60,0.65,0.80,0.63,0.71,0.54,2.34,3.34,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.4,11,86,1428,0.59,0.65,0.79,0.62,0.71,0.53,2.25,3.25,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,14.4,12,124,1502,0.59,0.66,0.79,0.62,0.72,0.54,2.34,3.34,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,42.1,1,288,3476,0.60,0.67,0.77,0.63,0.71,0.54,2.32,3.32,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,42.1,2,325,4565,0.62,0.69,0.78,0.65,0.72,0.54,2.32,3.32,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,42.1,3,346,6256,0.62,0.69,0.78,0.65,0.72,0.54,2.32,3.32,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,42.1,4,318,5820,0.60,0.67,0.77,0.63,0.71,0.54,2.32,3.32,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,42.1,5,283,4334,0.64,0.71,0.81,0.68,0.73,0.56,2.58,3.58,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,42.1,6,283,4008,0.65,0.73,0.82,0.69,0.73,0.57,2.68,3.68,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,42.1,7,273,3581,0.67,0.75,0.84,0.72,0.74,0.59,2.82,3.82,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,42.1,8,221,3522,0.65,0.73,0.83,0.70,0.74,0.57,2.66,3.66,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,42.1,9,208,3210,0.65,0.73,0.83,0.70,0.74,0.57,2.66,3.66,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,42.1,10,317,3571,0.67,0.75,0.84,0.72,0.74,0.59,2.82,3.82,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,42.1,11,406,5253,0.68,0.76,0.84,0.73,0.75,0.58,2.79,3.79,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,42.1,12,332,4214,0.67,0.75,0.84,0.71,0.75,0.58,2.72,3.72,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,42.1,13,299,4464,0.67,0.75,0.84,0.71,0.75,0.58,2.72,3.72,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,42.1,14,328,4686,0.68,0.76,0.84,0.73,0.75,0.58,2.79,3.79,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,42.1,15,315,4771,0.67,0.76,0.84,0.72,0.75,0.57,2.71,3.71,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,42.1,16,301,4985,0.66,0.75,0.84,0.71,0.75,0.58,2.71,3.71,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,42.1,17,265,4657,0.64,0.71,0.82,0.69,0.75,0.56,2.59,3.59,6.70,833,3.40,0.71,3.89,22,0.99,0.71
TB_2025,6/24/2025,Summer,42.1,18,287,5095,0.66,0.74,0.83,0.70,0.74,0.57,2.66,3.66,6.70,833,3.40,0.71,3.89,22,0.99,0.71
